ano_campeonato,rodada,estadio,arbitro,publico,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante
2017,11,Estádio Luso Brasileiro,Leandro Pedro Vuaden,17302.0,Flamengo,São Paulo,Zé Ricardo,Rogério Ceni,3.0,16.0,31950000.0,28900000.0,29.2,26.8,2.0,0.0,2.0,0.0
2017,13,Estádio Luso Brasileiro,Marcelo Aparecido Ribeiro de Souza,18204.0,Flamengo,Grêmio,Zé Ricardo,Renato Gaúcho,2.0,3.0,30450000.0,25650000.0,28.0,27.5,0.0,1.0,0.0,1.0
2017,15,Estádio Luso Brasileiro,Jailson Macedo Freitas,15103.0,Flamengo,Palmeiras,Zé Ricardo,Cuca,3.0,5.0,31700000.0,32250000.0,29.1,28.6,2.0,2.0,2.0,2.0
2017,16,Estádio Luso Brasileiro,Braulio da Silva Machado,13014.0,Flamengo,Coritiba FC,Zé Ricardo,Marcelo Oliveira,4.0,13.0,29450000.0,9850000.0,28.2,26.9,2.0,1.0,1.0,0.0
2017,19,Estádio Luso Brasileiro,Raphael Claus,18133.0,Flamengo,EC Vitória,Zé Ricardo,Vágner Mancini,5.0,19.0,36600000.0,11550000.0,28.4,26.2,0.0,2.0,0.0,1.0
2017,21,Estádio Luso Brasileiro,Rodolpho Toski Marques,7082.0,Flamengo,Atlético-GO,Reinaldo Rueda,João Paulo Sanches,5.0,20.0,31100000.0,7750000.0,27.7,27.1,2.0,0.0,0.0,0.0
2017,22,Estádio Luso Brasileiro,Marcelo Aparecido Ribeiro de Souza,10199.0,Flamengo,Atlético-PR,Reinaldo Rueda,Fabiano Soares,5.0,8.0,27000000.0,16300000.0,30.0,26.3,2.0,0.0,2.0,0.0
2017,24,Estádio Luso Brasileiro,Vinicius Gonçalves Dias Araujo,9029.0,Flamengo,Sport Recife,Reinaldo Rueda,Vanderlei Luxemburgo,5.0,12.0,36850000.0,16450000.0,29.9,30.0,2.0,0.0,1.0,0.0
2017,25,Estádio Luso Brasileiro,Claudio Francisco Lima e Silva,9584.0,Flamengo,Avaí FC,Reinaldo Rueda,Claudinei Oliveira,5.0,13.0,31100000.0,5950000.0,27.4,28.4,1.0,1.0,0.0,1.0
2017,29,Estádio Luso Brasileiro,Marcelo Aparecido Ribeiro de Souza,8282.0,Flamengo,EC Bahia,Reinaldo Rueda,Paulo César Carpegiani,6.0,10.0,26600000.0,10400000.0,30.3,26.4,4.0,1.0,0.0,0.0
2017,33,Estádio Luso Brasileiro,Leandro Bizzio Marinho,7111.0,Flamengo,Cruzeiro,Reinaldo Rueda,Mano Menezes,7.0,5.0,28750000.0,24000000.0,27.1,28.5,2.0,0.0,1.0,0.0
2017,36,Estádio Luso Brasileiro,Wagner Reway,13491.0,Flamengo,Corinthians,Reinaldo Rueda,Fábio Carille,7.0,1.0,26750000.0,20000000.0,28.0,26.5,3.0,0.0,3.0,0.0
2017,37,Estádio Luso Brasileiro,Braulio da Silva Machado,15456.0,Flamengo,Santos FC,Reinaldo Rueda,Elano,6.0,4.0,29000000.0,19250000.0,26.7,29.4,1.0,2.0,1.0,1.0
2017,6,Estádio Manoel Barradas,Raphael Claus,6812.0,EC Vitória,Atlético-MG,Dejan Petkovic,Roger Machado,20.0,13.0,14050000.0,34100000.0,28.2,28.9,2.0,0.0,1.0,0.0
2017,7,Estádio Manoel Barradas,Anderson Daronco,8877.0,EC Vitória,Botafogo,Alexandre Gallo,Jair Ventura,18.0,12.0,14050000.0,10400000.0,27.7,27.1,2.0,2.0,0.0,2.0
2017,9,Estádio Manoel Barradas,Héber Lopes,8179.0,EC Vitória,Santos FC,Alexandre Gallo,Levir Culpi,16.0,4.0,15500000.0,22500000.0,28.4,28.1,0.0,2.0,0.0,1.0
2017,13,Estádio Manoel Barradas,Antonio Dib Moraes de Sousa,5548.0,EC Vitória,Vasco da Gama,Alexandre Gallo,Milton Mendes,17.0,12.0,14800000.0,11880000.0,27.8,27.9,1.0,4.0,0.0,1.0
2017,15,Estádio Manoel Barradas,Péricles Bassols Pegado Cortez,5541.0,EC Vitória,Grêmio,Alexandre Gallo,Renato Gaúcho,19.0,2.0,12100000.0,18800000.0,28.9,27.9,1.0,3.0,0.0,2.0
2017,16,Estádio Manoel Barradas,Marcelo de Lima Henrique,5433.0,EC Vitória,Chapecoense,Dejan Petkovic,Vinícius Eutrópio,19.0,15.0,12300000.0,10500000.0,26.3,26.5,1.0,2.0,0.0,1.0
2017,18,Estádio Manoel Barradas,André Luiz de Freitas Castro,5247.0,EC Vitória,Ponte Preta,Vágner Mancini,Gilson Kleina,19.0,12.0,10350000.0,9400000.0,25.6,28.9,3.0,1.0,3.0,0.0
2017,20,Estádio Manoel Barradas,Ricardo Marques Ribeiro,10981.0,EC Vitória,Avaí FC,Vágner Mancini,Claudinei Oliveira,18.0,19.0,11600000.0,6700000.0,26.5,27.9,0.0,1.0,0.0,0.0
2017,23,Estádio Manoel Barradas,Wagner Reway,12444.0,EC Vitória,Fluminense,Vágner Mancini,Abel Braga,16.0,8.0,12350000.0,19950000.0,27.7,25.5,2.0,2.0,1.0,0.0
2017,24,Estádio Manoel Barradas,Rodolpho Toski Marques,12805.0,EC Vitória,São Paulo,Vágner Mancini,Dorival Júnior,17.0,19.0,13800000.0,29430000.0,27.7,25.9,1.0,2.0,0.0,0.0
2017,27,Estádio Manoel Barradas,Marcelo Aparecido Ribeiro de Souza,17538.0,EC Vitória,Sport Recife,Vágner Mancini,Vanderlei Luxemburgo,11.0,17.0,9850000.0,18950000.0,25.1,30.1,1.0,2.0,0.0,1.0
2017,29,Estádio Manoel Barradas,André Luiz de Freitas Castro,8311.0,EC Vitória,Atlético-PR,Vágner Mancini,Fabiano Soares,15.0,12.0,9850000.0,19000000.0,25.2,27.6,2.0,3.0,1.0,1.0
2017,31,Estádio Manoel Barradas,Luiz Flávio de Oliveira,13686.0,EC Vitória,Atlético-GO,Vágner Mancini,João Paulo Sanches,17.0,20.0,10600000.0,8050000.0,25.6,26.3,1.0,1.0,0.0,1.0
2017,33,Estádio Manoel Barradas,Dewson Fernando Freitas da Silva,15514.0,EC Vitória,Palmeiras,Vágner Mancini,Alberto Valentim,17.0,4.0,12550000.0,25500000.0,27.1,28.7,3.0,1.0,3.0,1.0
2017,36,Estádio Manoel Barradas,Luiz Flávio de Oliveira,14315.0,EC Vitória,Cruzeiro,Vágner Mancini,Mano Menezes,16.0,5.0,12550000.0,23400000.0,27.2,27.1,1.0,1.0,1.0,0.0
2017,38,Estádio Manoel Barradas,Dewson Fernando Freitas da Silva,30140.0,EC Vitória,Flamengo,Vágner Mancini,Reinaldo Rueda,15.0,6.0,14550000.0,24250000.0,28.2,26.0,1.0,2.0,1.0,0.0
2017,2,Estádio Urbano Caldeira,Wagner do Nascimento Magalhães,5921.0,Santos FC,Coritiba FC,Dorival Júnior,Pachequinho,14.0,4.0,30000000.0,12700000.0,27.9,27.2,1.0,0.0,1.0,0.0
2017,3,Estádio Urbano Caldeira,Eduardo Tomaz de Aquino Valadão,7025.0,Santos FC,Cruzeiro,Dorival Júnior,Mano Menezes,12.0,5.0,26450000.0,27750000.0,28.2,28.6,0.0,1.0,0.0,0.0
2017,7,Estádio Urbano Caldeira,Wilton Sampaio,10143.0,Santos FC,Palmeiras,Levir Culpi,Cuca,10.0,13.0,32250000.0,19900000.0,28.1,29.6,1.0,0.0,0.0,0.0
2017,10,Estádio Urbano Caldeira,Rafael Traci,7272.0,Santos FC,Sport Recife,Levir Culpi,Vanderlei Luxemburgo,3.0,17.0,30000000.0,14550000.0,27.6,27.8,0.0,1.0,0.0,0.0
2017,12,Estádio Urbano Caldeira,Sandro Ricci,10322.0,Santos FC,São Paulo,Levir Culpi,Pintado,5.0,17.0,32050000.0,29280000.0,28.6,25.9,3.0,2.0,1.0,0.0
2017,15,Estádio Urbano Caldeira,Elmo Alves Resende Cunha,5533.0,Santos FC,Chapecoense,Levir Culpi,Vinícius Eutrópio,4.0,13.0,25600000.0,8500000.0,27.5,25.9,1.0,0.0,0.0,0.0
2017,23,Estádio Urbano Caldeira,Raphael Claus,12567.0,Santos FC,Corinthians,Levir Culpi,Fábio Carille,3.0,1.0,30750000.0,21750000.0,28.8,27.1,2.0,0.0,0.0,0.0
2017,25,Estádio Urbano Caldeira,Ricardo Marques Ribeiro,4257.0,Santos FC,Atlético-PR,Levir Culpi,Fabiano Soares,3.0,8.0,17000000.0,19250000.0,27.7,29.1,1.0,0.0,1.0,0.0
2017,30,Estádio Urbano Caldeira,Péricles Bassols Pegado Cortez,4245.0,Santos FC,Atlético-GO,Levir Culpi,João Paulo Sanches,4.0,20.0,26500000.0,8150000.0,26.9,26.1,1.0,0.0,1.0,0.0
2017,32,Estádio Urbano Caldeira,Wilton Sampaio,11418.0,Santos FC,Atlético-MG,Elano,Oswaldo de Oliveira,3.0,10.0,29500000.0,32750000.0,28.5,30.8,3.0,1.0,1.0,0.0
2017,33,Estádio Urbano Caldeira,Rafael Traci,7841.0,Santos FC,Vasco da Gama,Elano,Zé Ricardo,2.0,8.0,29500000.0,13800000.0,28.5,26.2,1.0,2.0,0.0,0.0
2017,36,Estádio Urbano Caldeira,Péricles Bassols Pegado Cortez,4206.0,Santos FC,Grêmio,Elano,Renato Gaúcho,4.0,2.0,21000000.0,5300000.0,29.2,24.5,1.0,0.0,1.0,0.0
2017,38,Estádio Urbano Caldeira,Wagner do Nascimento Magalhães,7539.0,Santos FC,Avaí FC,Elano,Claudinei Oliveira,4.0,18.0,19750000.0,6200000.0,28.1,29.4,1.0,1.0,1.0,1.0
2017,11,Estádio Giulite Coutinho,Eduardo Tomaz de Aquino Valadão,7536.0,Fluminense,Chapecoense,Abel Braga,Vágner Mancini,7.0,14.0,15500000.0,7850000.0,24.2,25.5,3.0,3.0,1.0,2.0
2017,15,Estádio Giulite Coutinho,Leandro Pedro Vuaden,4757.0,Fluminense,Cruzeiro,Abel Braga,Mano Menezes,9.0,7.0,15100000.0,23750000.0,24.0,27.5,1.0,1.0,1.0,1.0
2017,2,Estádio Raimundo Sampaio,Jean Pierre Goncalves Lima,16145.0,Atlético-MG,Fluminense,Roger Machado,Abel Braga,9.0,6.0,35750000.0,21200000.0,29.2,25.1,1.0,2.0,1.0,2.0
2017,3,Estádio Raimundo Sampaio,Wagner do Nascimento Magalhães,19553.0,Atlético-MG,Ponte Preta,Roger Machado,Gilson Kleina,15.0,10.0,38500000.0,8900000.0,30.1,28.7,2.0,2.0,1.0,0.0
2017,5,Estádio Raimundo Sampaio,Bruno Arleu de Araújo,12648.0,Atlético-MG,Avaí FC,Roger Machado,Claudinei Oliveira,16.0,14.0,32100000.0,5900000.0,28.4,28.3,1.0,0.0,1.0,0.0
2017,7,Estádio Raimundo Sampaio,Péricles Bassols Pegado Cortez,10924.0,Atlético-MG,Atlético-PR,Roger Machado,Eduardo Baptista,16.0,20.0,30000000.0,15850000.0,30.4,27.4,0.0,1.0,0.0,0.0
2017,9,Estádio Raimundo Sampaio,Wilton Sampaio,12027.0,Atlético-MG,Sport Recife,Roger Machado,Vanderlei Luxemburgo,15.0,17.0,30000000.0,19900000.0,30.0,29.0,2.0,2.0,2.0,1.0
2017,11,Estádio Raimundo Sampaio,Anderson Daronco,17251.0,Atlético-MG,Cruzeiro,Roger Machado,Mano Menezes,13.0,10.0,23850000.0,22900000.0,29.9,28.3,3.0,1.0,2.0,1.0
2017,13,Estádio Raimundo Sampaio,Marcelo de Lima Henrique,12949.0,Atlético-MG,Santos FC,Roger Machado,Levir Culpi,8.0,4.0,31350000.0,18550000.0,27.7,27.7,0.0,1.0,0.0,0.0
2017,16,Estádio Raimundo Sampaio,Raphael Claus,12497.0,Atlético-MG,Vasco da Gama,Rogério Micale,Milton Mendes,10.0,11.0,22200000.0,10400000.0,27.2,25.7,1.0,2.0,1.0,1.0
2017,20,Estádio Raimundo Sampaio,Elmo Alves Resende Cunha,11031.0,Atlético-MG,Flamengo,Rogério Micale,Jayme de Almeida,15.0,5.0,33250000.0,32100000.0,30.3,28.3,2.0,0.0,1.0,0.0
2017,23,Estádio Raimundo Sampaio,Leandro Pedro Vuaden,15672.0,Atlético-MG,Palmeiras,Rogério Micale,Cuca,10.0,4.0,29500000.0,30400000.0,29.4,30.1,1.0,1.0,1.0,1.0
2017,25,Estádio Raimundo Sampaio,Wilton Sampaio,10865.0,Atlético-MG,EC Vitória,Rogério Micale,Vágner Mancini,10.0,19.0,26600000.0,11300000.0,28.5,25.4,1.0,3.0,1.0,1.0
2017,27,Estádio Raimundo Sampaio,Héber Lopes,17606.0,Atlético-MG,São Paulo,Oswaldo de Oliveira,Dorival Júnior,9.0,15.0,34750000.0,29530000.0,29.9,26.1,1.0,0.0,0.0,0.0
2017,29,Estádio Raimundo Sampaio,Vinicius Gonçalves Dias Araujo,11927.0,Atlético-MG,Chapecoense,Oswaldo de Oliveira,Emerson Cris,9.0,17.0,34250000.0,15900000.0,30.1,27.7,2.0,3.0,1.0,2.0
2017,31,Estádio Raimundo Sampaio,Sandro Ricci,17086.0,Atlético-MG,Botafogo,Oswaldo de Oliveira,Jair Ventura,10.0,6.0,32250000.0,9000000.0,30.6,26.9,0.0,0.0,0.0,0.0
2017,33,Estádio Raimundo Sampaio,Rodolpho Toski Marques,8204.0,Atlético-MG,Atlético-GO,Oswaldo de Oliveira,João Paulo Sanches,13.0,20.0,35500000.0,6100000.0,30.6,26.5,3.0,2.0,1.0,2.0
2017,36,Estádio Raimundo Sampaio,Sandro Ricci,19719.0,Atlético-MG,Coritiba FC,Oswaldo de Oliveira,Marcelo Oliveira,10.0,15.0,28850000.0,12850000.0,29.8,27.6,3.0,0.0,3.0,0.0
2017,38,Estádio Raimundo Sampaio,Marcelo Aparecido Ribeiro de Souza,19116.0,Atlético-MG,Grêmio,Oswaldo de Oliveira,Renato Gaúcho,9.0,3.0,28000000.0,600000.0,29.9,21.1,4.0,3.0,2.0,2.0
2017,1,Estádio Moisés Lucarelli,Marcos Mateus Pereira,3104.0,Ponte Preta,Sport Recife,Gilson Kleina,Ney Franco,3.0,20.0,9650000.0,13600000.0,27.0,26.7,4.0,0.0,2.0,0.0
2017,4,Estádio Moisés Lucarelli,Rodolpho Toski Marques,5711.0,Ponte Preta,São Paulo,Gilson Kleina,Rogério Ceni,11.0,6.0,9000000.0,34150000.0,29.0,26.1,1.0,0.0,0.0,0.0
2017,6,Estádio Moisés Lucarelli,Dewson Fernando Freitas da Silva,4105.0,Ponte Preta,Chapecoense,Gilson Kleina,Vágner Mancini,8.0,5.0,9700000.0,11150000.0,30.8,27.1,3.0,2.0,2.0,0.0
2017,9,Estádio Moisés Lucarelli,Grazianni Maciel Rocha,4465.0,Ponte Preta,Cruzeiro,Gilson Kleina,Mano Menezes,10.0,9.0,13050000.0,17250000.0,30.2,28.0,1.0,0.0,1.0,0.0
2017,10,Estádio Moisés Lucarelli,Wagner Reway,6051.0,Ponte Preta,Palmeiras,Gilson Kleina,Cuca,8.0,9.0,13050000.0,27400000.0,30.2,25.6,1.0,2.0,1.0,2.0
2017,15,Estádio Moisés Lucarelli,Rodrigo Batista Raposo,3832.0,Ponte Preta,Coritiba FC,Gilson Kleina,Pachequinho,16.0,12.0,13250000.0,10500000.0,28.9,27.2,4.0,0.0,1.0,0.0
2017,17,Estádio Moisés Lucarelli,Héber Lopes,5977.0,Ponte Preta,Fluminense,Gilson Kleina,Abel Braga,11.0,10.0,8600000.0,17550000.0,27.0,25.6,0.0,0.0,0.0,0.0
2017,19,Estádio Moisés Lucarelli,Sandro Ricci,6310.0,Ponte Preta,Vasco da Gama,Gilson Kleina,Milton Mendes,13.0,12.0,11150000.0,7450000.0,29.7,23.5,0.0,0.0,0.0,0.0
2017,21,Estádio Moisés Lucarelli,Dewson Fernando Freitas da Silva,3208.0,Ponte Preta,Botafogo,Gilson Kleina,Jair Ventura,14.0,8.0,8600000.0,9900000.0,28.3,28.7,2.0,1.0,1.0,1.0
2017,22,Estádio Moisés Lucarelli,Rodolpho Toski Marques,5779.0,Ponte Preta,Atlético-MG,Gilson Kleina,Rogério Micale,11.0,13.0,10600000.0,30750000.0,28.1,29.7,1.0,2.0,1.0,0.0
2017,24,Estádio Moisés Lucarelli,Braulio da Silva Machado,5264.0,Ponte Preta,Atlético-GO,Gilson Kleina,João Paulo Sanches,13.0,20.0,8050000.0,6900000.0,28.7,25.5,1.0,3.0,0.0,1.0
2017,26,Estádio Moisés Lucarelli,Igor Junior Benevenuto,11133.0,Ponte Preta,Flamengo,Eduardo Baptista,Reinaldo Rueda,18.0,7.0,8750000.0,36350000.0,29.3,28.9,1.0,0.0,0.0,0.0
2017,27,Estádio Moisés Lucarelli,Raphael Claus,13983.0,Ponte Preta,Santos FC,Eduardo Baptista,Levir Culpi,16.0,2.0,13000000.0,27500000.0,28.5,27.3,1.0,1.0,1.0,1.0
2017,30,Estádio Moisés Lucarelli,Leandro Pedro Vuaden,4009.0,Ponte Preta,Avaí FC,Eduardo Baptista,Claudinei Oliveira,17.0,19.0,13950000.0,5850000.0,30.4,27.4,1.0,2.0,1.0,2.0
2017,31,Estádio Moisés Lucarelli,Marcelo Aparecido Ribeiro de Souza,13121.0,Ponte Preta,Corinthians,Eduardo Baptista,Fábio Carille,18.0,1.0,14200000.0,22500000.0,30.8,27.0,1.0,0.0,1.0,0.0
2017,33,Estádio Moisés Lucarelli,Sandro Ricci,6226.0,Ponte Preta,Grêmio,Eduardo Baptista,Renato Gaúcho,18.0,3.0,14400000.0,18700000.0,28.9,28.1,0.0,1.0,0.0,1.0
2017,35,Estádio Moisés Lucarelli,Wilton Sampaio,5997.0,Ponte Preta,Atlético-PR,Eduardo Baptista,Fabiano Soares,18.0,12.0,11600000.0,18800000.0,28.8,27.8,2.0,1.0,1.0,0.0
2017,37,Estádio Moisés Lucarelli,Ricardo Marques Ribeiro,12862.0,Ponte Preta,EC Vitória,Eduardo Baptista,Vágner Mancini,17.0,16.0,10650000.0,15300000.0,29.4,27.4,2.0,3.0,2.0,0.0
2017,1,Estádio Aderbal Ramos da Silva,Felipe Gomes da Silva,4798.0,Avaí FC,EC Vitória,Claudinei Oliveira,Dejan Petkovic,12.0,13.0,6550000.0,11900000.0,27.3,26.9,0.0,0.0,0.0,0.0
2017,4,Estádio Aderbal Ramos da Silva,Wagner Reway,4646.0,Avaí FC,Sport Recife,Claudinei Oliveira,Vanderlei Luxemburgo,18.0,12.0,6700000.0,17850000.0,28.3,28.6,1.0,0.0,1.0,0.0
2017,6,Estádio Aderbal Ramos da Silva,Paulo Henrique Schleinch Vollkopf,13446.0,Avaí FC,Flamengo,Claudinei Oliveira,Zé Ricardo,17.0,12.0,6750000.0,22100000.0,28.6,28.3,1.0,1.0,0.0,0.0
2017,9,Estádio Aderbal Ramos da Silva,Marielson Alves Silva,5239.0,Avaí FC,Fluminense,Claudinei Oliveira,Abel Braga,20.0,11.0,6600000.0,16200000.0,29.5,24.6,0.0,3.0,0.0,2.0
2017,11,Estádio Aderbal Ramos da Silva,Marcelo de Lima Henrique,5899.0,Avaí FC,Ponte Preta,Claudinei Oliveira,Gilson Kleina,19.0,11.0,6550000.0,12250000.0,27.3,27.5,0.0,0.0,0.0,0.0
2017,13,Estádio Aderbal Ramos da Silva,Raphael Claus,6776.0,Avaí FC,Coritiba FC,Claudinei Oliveira,Pachequinho,18.0,11.0,6850000.0,11100000.0,29.1,27.4,1.0,4.0,1.0,2.0
2017,15,Estádio Aderbal Ramos da Silva,Wilton Sampaio,10671.0,Avaí FC,Corinthians,Claudinei Oliveira,Fábio Carille,17.0,1.0,5950000.0,22500000.0,28.2,26.7,0.0,0.0,0.0,0.0
2017,16,Estádio Aderbal Ramos da Silva,Flavio Rodrigues de Souza,6773.0,Avaí FC,Cruzeiro,Claudinei Oliveira,Mano Menezes,18.0,8.0,5750000.0,24500000.0,28.4,27.7,1.0,0.0,1.0,0.0
2017,19,Estádio Aderbal Ramos da Silva,Pablo dos Santos Alves,5803.0,Avaí FC,Santos FC,Claudinei Oliveira,Levir Culpi,18.0,3.0,5950000.0,17750000.0,28.2,28.4,0.0,0.0,0.0,0.0
2017,21,Estádio Aderbal Ramos da Silva,Leandro Pedro Vuaden,9269.0,Avaí FC,São Paulo,Claudinei Oliveira,Dorival Júnior,18.0,16.0,6150000.0,34200000.0,27.5,28.3,1.0,1.0,0.0,0.0
2017,22,Estádio Aderbal Ramos da Silva,Braulio da Silva Machado,5955.0,Avaí FC,Chapecoense,Claudinei Oliveira,Vinícius Eutrópio,19.0,15.0,5950000.0,9500000.0,28.3,27.1,1.0,0.0,1.0,0.0
2017,24,Estádio Aderbal Ramos da Silva,André Luiz de Freitas Castro,9527.0,Avaí FC,Atlético-MG,Claudinei Oliveira,Rogério Micale,14.0,11.0,5950000.0,34000000.0,27.8,29.9,1.0,1.0,1.0,0.0
2017,26,Estádio Aderbal Ramos da Silva,Raphael Claus,7872.0,Avaí FC,Atlético-GO,Claudinei Oliveira,João Paulo Sanches,15.0,20.0,5950000.0,7650000.0,28.4,25.0,0.0,2.0,0.0,0.0
2017,27,Estádio Aderbal Ramos da Silva,Wagner Reway,8952.0,Avaí FC,Vasco da Gama,Claudinei Oliveira,Zé Ricardo,18.0,10.0,5200000.0,13900000.0,26.7,28.9,1.0,2.0,0.0,2.0
2017,29,Estádio Aderbal Ramos da Silva,Rafael Traci,5156.0,Avaí FC,Botafogo,Claudinei Oliveira,Jair Ventura,18.0,7.0,5850000.0,8750000.0,26.2,25.7,1.0,1.0,0.0,0.0
2017,31,Estádio Aderbal Ramos da Silva,Dewson Fernando Freitas da Silva,9880.0,Avaí FC,Grêmio,Claudinei Oliveira,Renato Gaúcho,16.0,4.0,5850000.0,11300000.0,27.4,26.0,2.0,2.0,2.0,1.0
2017,33,Estádio Aderbal Ramos da Silva,Péricles Bassols Pegado Cortez,4412.0,Avaí FC,EC Bahia,Claudinei Oliveira,Paulo César Carpegiani,19.0,10.0,6850000.0,12100000.0,28.1,25.7,1.0,2.0,1.0,1.0
2017,36,Estádio Aderbal Ramos da Silva,Ricardo Marques Ribeiro,11082.0,Avaí FC,Palmeiras,Claudinei Oliveira,Alberto Valentim,19.0,3.0,5600000.0,40500000.0,28.8,28.6,2.0,1.0,0.0,0.0
2017,37,Estádio Aderbal Ramos da Silva,Wilton Sampaio,13394.0,Avaí FC,Atlético-PR,Claudinei Oliveira,Fabiano Soares,19.0,11.0,5300000.0,19550000.0,27.8,28.6,1.0,0.0,1.0,0.0
2017,11,Estádio Durival Britto e Silva,Emerson de Almeida Ferreira,8020.0,Coritiba FC,Vasco da Gama,Pachequinho,Milton Mendes,8.0,9.0,11600000.0,9550000.0,28.0,26.0,2.0,2.0,0.0,1.0
2017,1,Estádio Jornalista Mário Filho,Jailson Macedo Freitas,50220.0,Flamengo,Atlético-MG,Zé Ricardo,Roger Machado,10.0,9.0,22350000.0,31500000.0,28.2,30.1,1.0,1.0,1.0,0.0
2017,27,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira,38629.0,Flamengo,Fluminense,Reinaldo Rueda,Abel Braga,7.0,14.0,32100000.0,22800000.0,29.6,26.1,1.0,1.0,0.0,0.0
2017,31,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro,24800.0,Flamengo,Vasco da Gama,Reinaldo Rueda,Zé Ricardo,7.0,8.0,34700000.0,13700000.0,29.8,28.3,0.0,0.0,0.0,0.0
2017,1,Estádio Jornalista Mário Filho,Wagner Reway,11835.0,Fluminense,Santos FC,Abel Braga,Dorival Júnior,6.0,14.0,18350000.0,33000000.0,25.6,27.5,3.0,2.0,2.0,1.0
2017,4,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro,13801.0,Fluminense,EC Vitória,Abel Braga,Dejan Petkovic,7.0,17.0,18750000.0,13100000.0,25.4,29.4,2.0,1.0,1.0,0.0
2017,5,Estádio Jornalista Mário Filho,Igor Junior Benevenuto,13029.0,Fluminense,Atlético-PR,Abel Braga,Eduardo Baptista,5.0,19.0,17380000.0,17750000.0,25.2,28.0,1.0,1.0,1.0,1.0
2017,7,Estádio Jornalista Mário Filho,Elmo Alves Resende Cunha,10273.0,Fluminense,Grêmio,Abel Braga,Renato Gaúcho,7.0,2.0,16400000.0,30050000.0,24.6,27.3,0.0,2.0,0.0,1.0
2017,8,Estádio Jornalista Mário Filho,Vinicius Gonçalves Dias Araujo,14632.0,Fluminense,Flamengo,Abel Braga,Zé Ricardo,11.0,8.0,17250000.0,18950000.0,24.7,28.3,2.0,2.0,1.0,0.0
2017,13,Estádio Jornalista Mário Filho,Wagner Reway,14851.0,Fluminense,Botafogo,Abel Braga,Jair Ventura,7.0,10.0,16250000.0,11400000.0,24.3,26.8,0.0,1.0,0.0,1.0
2017,16,Estádio Jornalista Mário Filho,Rafael Traci,23863.0,Fluminense,Corinthians,Abel Braga,Fábio Carille,9.0,1.0,16450000.0,24000000.0,24.6,25.8,0.0,1.0,0.0,0.0
2017,19,Estádio Jornalista Mário Filho,Paulo Roberto Alves Júnior,27278.0,Fluminense,Atlético-GO,Abel Braga,João Paulo Sanches,9.0,20.0,14150000.0,8100000.0,24.5,26.4,3.0,1.0,2.0,1.0
2017,21,Estádio Jornalista Mário Filho,Vinicius Gonçalves Dias Araujo,10412.0,Fluminense,Atlético-MG,Abel Braga,Rogério Micale,10.0,11.0,17750000.0,23600000.0,25.8,29.7,2.0,1.0,1.0,0.0
2017,22,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro,23460.0,Fluminense,Vasco da Gama,Abel Braga,Valdir,7.0,16.0,17750000.0,12100000.0,25.8,28.4,0.0,1.0,0.0,1.0
2017,25,Estádio Jornalista Mário Filho,Anderson Daronco,13145.0,Fluminense,Palmeiras,Abel Braga,Cuca,9.0,4.0,15000000.0,32750000.0,24.1,29.4,0.0,1.0,0.0,1.0
2017,28,Estádio Jornalista Mário Filho,Flavio Rodrigues de Souza,18006.0,Fluminense,Avaí FC,Abel Braga,Claudinei Oliveira,13.0,18.0,19250000.0,5100000.0,25.9,27.4,1.0,0.0,1.0,0.0
2017,29,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,22999.0,Fluminense,São Paulo,Abel Braga,Dorival Júnior,11.0,13.0,22800000.0,31000000.0,26.1,25.9,3.0,1.0,2.0,0.0
2017,31,Estádio Jornalista Mário Filho,Wilton Sampaio,12841.0,Fluminense,EC Bahia,Abel Braga,Paulo César Carpegiani,11.0,12.0,22800000.0,12500000.0,26.1,27.5,1.0,1.0,1.0,1.0
2017,33,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro,10908.0,Fluminense,Coritiba FC,Abel Braga,Marcelo Oliveira,11.0,15.0,23150000.0,13750000.0,26.1,27.4,2.0,2.0,0.0,1.0
2017,36,Estádio Jornalista Mário Filho,Anderson Daronco,17606.0,Fluminense,Ponte Preta,Abel Braga,Eduardo Baptista,14.0,17.0,23250000.0,11150000.0,26.2,28.2,2.0,0.0,0.0,0.0
2017,37,Estádio Jornalista Mário Filho,Dewson Fernando Freitas da Silva,12819.0,Fluminense,Sport Recife,Abel Braga,Daniel Paulista,13.0,18.0,23250000.0,17700000.0,26.2,30.5,1.0,2.0,1.0,2.0
2017,28,Estádio Jornalista Mário Filho,Vinicius Gonçalves Dias Araujo,31406.0,Vasco da Gama,Botafogo,Zé Ricardo,Jair Ventura,9.0,6.0,12950000.0,10650000.0,28.1,26.9,1.0,0.0,0.0,0.0
